timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601652470435,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1267,0
1601652471702,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652471702,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652471713,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652471714,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652471729,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652471729,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652470435,1303,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,43362,2386,5,6,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652469156,2582,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,43362,2528,5,6,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652471686,15,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22653,355,5,6,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652471686,15,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,5,6,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,0
1601652471702,11,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,5,6,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652471702,12,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,5,6,http://localhost:8080/clients.html,,12,utf-8,1,0,home-pc,0,0
1601652471714,10,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,5,6,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652471714,10,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,5,6,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652471724,4,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,5010,344,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652471725,4,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,5010,344,5,6,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652471729,5,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,574,5,6,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652471729,4,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,716,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652471734,4,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,5178,318,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652471734,4,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,5178,318,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652471021,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1010,0
1601652472032,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652472040,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652472053,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652471021,1042,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,43576,2351,5,6,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652472022,9,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,5,6,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652472032,8,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,5,6,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652472041,7,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,5,6,http://localhost:8080/guestbook.html,,7,utf-8,1,0,home-pc,0,0
1601652472049,4,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,5178,344,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652472054,5,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,539,5,6,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652472059,4,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,5224,318,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652470427,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,2022,0
1601652472449,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652472464,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,63,0
1601652472527,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652470427,2110,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,43726,2515,5,6,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652472438,10,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,5,6,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652472449,15,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,5,6,http://localhost:8080/clients.html,,15,utf-8,1,0,home-pc,0,0
1601652472465,7,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,5,6,http://localhost:8080/guestbook.html,,7,utf-8,1,0,home-pc,0,0
1601652472472,55,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,5224,344,5,6,http://localhost:8080/service/guestbook,,55,UTF-8,1,0,home-pc,0,0
1601652472528,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,703,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652472533,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,5328,318,5,6,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652472538,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652472549,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652472558,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,19,0
1601652472577,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652472538,53,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,43939,2528,5,6,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652472538,10,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,5,6,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652472549,8,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,5,6,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652472558,12,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,5,6,http://localhost:8080/guestbook.html,,12,utf-8,1,0,home-pc,0,0
1601652472571,6,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,5328,344,5,6,http://localhost:8080/service/guestbook,,6,UTF-8,1,0,home-pc,0,0
1601652472578,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,716,5,6,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652472584,7,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,5437,318,5,6,http://localhost:8080/service/guestbook,,7,UTF-8,1,0,home-pc,0,0
1601652471059,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1975,0
1601652473035,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,8,0
1601652473043,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652473056,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652471059,2007,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,44146,2497,6,7,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652473024,10,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,6,7,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652473035,7,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,6,7,http://localhost:8080/clients.html,,7,utf-8,1,0,home-pc,0,0
1601652473043,8,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,6,7,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652473052,4,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,5437,344,6,7,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652473057,4,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,685,6,7,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652473062,4,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,5535,318,6,7,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652471739,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1714,0
1601652471739,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1715,0
1601652473453,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,12,0
1601652473454,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652473466,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652473465,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652473481,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652471739,1752,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,44382,2374,6,7,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652473440,13,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,6,7,http://localhost:8080/,,13,utf-8,1,0,home-pc,0,0
1601652473454,11,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,6,7,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652473466,10,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,6,7,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652473477,4,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,5535,344,6,7,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652473482,5,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,562,6,7,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652473487,4,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,5673,318,6,7,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652473482,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652471739,1753,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,44382,2456,6,7,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652473440,12,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22653,355,6,7,http://localhost:8080/,,12,utf-8,1,0,home-pc,0,0
1601652473453,11,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,6,7,http://localhost:8080/clients.html,,11,utf-8,1,0,home-pc,0,0
1601652473465,11,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,6,7,http://localhost:8080/guestbook.html,,11,utf-8,1,0,home-pc,0,0
1601652473477,4,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,5535,344,6,7,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652473482,5,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,644,6,7,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652473487,5,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,5673,318,6,7,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652453511,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,20013,0
1601652473524,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652453511,30,UC_03_clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",UC_03_clearGuestbookHistory 2-1,,true,,32448,1094,1,7,null,,0,ISO-8859-1,1,0,home-pc,20007,1
1601652473512,11,connect_to_server,200,,UC_03_clearGuestbookHistory 2-1,text,true,,22653,355,1,7,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,1
1601652473524,8,click_guestbook_1,200,,UC_03_clearGuestbookHistory 2-1,text,true,,4112,395,1,7,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652473533,5,click_guestbook_2,200,,UC_03_clearGuestbookHistory 2-1,text,true,,5673,344,1,7,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652473540,6,JDBC_DELETE_BOOK,200,OK,UC_03_clearGuestbookHistory 2-1,text,true,,10,0,1,7,null,,6,UTF-8,1,0,home-pc,0,0
1601652472740,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1136,0
1601652473067,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,811,0
1601652472064,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,1814,0
1601652473878,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652473878,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652473876,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,18,0
1601652473892,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,16,0
1601652473894,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,19,0
1601652473894,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,20,0
1601652473908,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,19,0
1601652472064,1862,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,33786,2357,6,7,null,,0,ISO-8859-1,1,0,home-pc,0,1
1601652473858,20,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,6,7,http://localhost:8080/,,19,utf-8,1,0,home-pc,0,0
1601652473879,12,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,6,7,http://localhost:8080/clients.html,,12,utf-8,1,0,home-pc,0,0
1601652473892,9,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4131,395,6,7,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652473902,6,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,272,344,6,7,http://localhost:8080/service/guestbook,,6,UTF-8,1,0,home-pc,0,1
1601652473909,5,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,545,6,7,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652473914,12,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,321,318,6,7,http://localhost:8080/service/guestbook,,12,UTF-8,1,0,home-pc,0,0
1601652473914,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,65,0
1601652473067,912,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,33889,2326,6,7,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652473858,19,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,6,7,http://localhost:8080/,,19,utf-8,1,0,home-pc,0,0
1601652473878,15,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,6,7,http://localhost:8080/clients.html,,15,utf-8,1,0,home-pc,0,0
1601652473894,14,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,6,7,http://localhost:8080/guestbook.html,,14,utf-8,1,0,home-pc,0,0
1601652473909,4,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,272,344,6,7,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652473914,13,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,514,6,7,http://localhost:8080/service/guestbook,,13,UTF-8,1,0,home-pc,0,0
1601652473928,51,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,443,318,6,7,http://localhost:8080/service/guestbook,,51,UTF-8,1,0,home-pc,0,0
1601652473914,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,67,0
1601652472740,1241,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,33889,2430,6,7,null,,0,ISO-8859-1,1,0,home-pc,0,1
1601652473860,15,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,6,7,http://localhost:8080/,,15,utf-8,1,0,home-pc,0,1
1601652473877,17,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,6,7,http://localhost:8080/clients.html,,17,utf-8,1,0,home-pc,0,0
1601652473895,14,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,6,7,http://localhost:8080/guestbook.html,,14,utf-8,1,0,home-pc,0,0
1601652473910,3,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,272,344,6,7,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652473914,13,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,618,6,7,http://localhost:8080/service/guestbook,,13,UTF-8,1,0,home-pc,0,0
1601652473928,53,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,443,318,6,7,http://localhost:8080/service/guestbook,,53,UTF-8,1,0,home-pc,0,0
